Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
agrest3,io.agrest.cayenne.cayenne.main.auto,_E26,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; E23
agrest3,io.agrest.cayenne.cayenne.main.auto,_E27Nopk,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME
agrest3,io.agrest.cayenne.cayenne.main.auto,_E28,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; JSON
agrest3,io.agrest.cayenne.cayenne.main.auto,_E29,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID1_PK_COLUMN; ID2_PK_COLUMN; ID2PROP; E30S
agrest3,io.agrest.cayenne.cayenne.main.auto,_E3,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID__PK_COLUMN; NAME; PHONE_NUMBER; E2; E5
agrest3,io.agrest.cayenne.cayenne.main.auto,_E30,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; E29
agrest3,io.agrest.cayenne.cayenne.main.auto,_E31,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; ID; NAME
agrest3,io.agrest.cayenne.cayenne.main.auto,_E4,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; C_BOOLEAN; C_DATE; C_DECIMAL; C_INT; C_TIME; C_TIMESTAMP; C_VARCHAR
agrest3,io.agrest.cayenne.cayenne.main.auto,_E5,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; DATE; NAME; E15S; E3S
agrest3,io.agrest.cayenne.cayenne.main.auto,_E6,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CHAR_ID_PK_COLUMN; CHAR_COLUMN
agrest3,io.agrest.cayenne.cayenne.main.auto,_E7,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; NAME; E8
agrest3,io.agrest.cayenne.cayenne.main.auto,_E8,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_PK_COLUMN; NAME; E7S; E9
agrest3,io.agrest.cayenne.cayenne.main.auto,_E9,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: E8_ID_PK_COLUMN; E8
agrest3,io.agrest.cayenne.DELETE,AuthorizerIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.DELETE,BasicIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.DELETE,NaturalIdIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.DELETE,RelatedIT.E2Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.DELETE,RelatedIT.E3Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.DELETE,RelatedIT.E8Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.DELETE,StagesIT,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: START_CALLED; MAP_CHANGES_CALLED; AUTHORIZE_CHANGES_CALLED; DELETE_IN_DATA_STORE_CALLED
agrest3,io.agrest.cayenne.DELETE,StagesIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.DELETE,StagesIT.Resource,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: START_CALLED; MAP_CHANGES_CALLED; AUTHORIZE_CHANGES_CALLED; DELETE_IN_DATA_STORE_CALLED
agrest3,io.agrest.cayenne.GET,AgRequestIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,BasicIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,CayenneExpIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ConvertersIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,EntityOverlayIT.EX,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,EntityOverlayIT.EY,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,EntityOverlayIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,EntityOverlay_PerStackIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ExpIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ExposedIdIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,Exp_DisallowedIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,Exp_PropFilter_Overlay_RequestIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,Exp_PropFilter_Overlay_RuntimeIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,IncludeIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,IncludeObjectCayenneExpIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,IncludeObjectIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,Include_MaxPathDepthIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,InheritanceIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,MapByIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,MapBy_MaxPathDepthIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,NaturalIdIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,PersistentWithExtraAnnotatedPropertiesIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,PropFilter_Annotations_InheritanceIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,PropFilter_OverlayIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,PropFilter_Overlay_Request_InheritanceIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,PropFilter_Overlay_Runtime_Inheritance1IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,PropFilter_Overlay_Runtime_Inheritance2IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,PropFilter_Overlay_Runtime_Inheritance3IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ReadFilter_AnnotationsIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ReadFilter_OverlayIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ReadFilter_Overlay_Request_InheritanceIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance1IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance2IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance3IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance4IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,RelatedIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,Request_EntityAttributeIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,Resolvers_AutoDetectIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.cayenne.GET,Resolvers_CombinationsIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
